-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,-10,-10,-10,3,3,3,0,0,0,0,0,-10
-10,-10,-10,-10,3,-10,-10,-10,-10,-10,-10,0,-10
-10,-10,-10,-10,3,-10,8,0,0,-10,-10,0,-10
-10,0,0,-10,3,-10,6,0,0,-10,0,0,-10
-10,0,2,0,10,2,0,0,0,-10,-10,-10,-10
-10,0,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10
-10,0,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10
-10,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,-10,-10,0,0,0,0,-10,-10,-10,-10,-10,-10
-10,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,-10
-10,-10,0,0,0,-10,0,-10,-10,-10,-10,-10,-10
-10,-10,0,0,0,-10,0,-10,-10,-10,-10,-10,-10
-10,-10,0,0,0,-10,0,-10,-10,-10,-10,-10,-10
-10,-10,-10,6,-10,-10,3,-10,-10,-10,-10,-10,-10
-10,-10,-10,0,0,3,3,-10,-10,-10,-10,-10,-10
-10,-10,-10,10,3,3,3,-10,-10,-10,-10,-10,-10
-10,-10,-10,2,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,-10,-10,8,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10,-10,-10,0,0,0,0,0,0,0,-10,-10,-10
